CODE,Grade,InPerson,Total_students,zipcode,Capacity,start_date,end_date
311001095523,SECONDARY,0,105,002203,0,2021-04-09,2021-04-18
311001095540,PREK,0,34,005650,0,2021-04-09,2021-04-18
311001095540,PRIMARY,0,20,005650,0,2021-04-09,2021-04-18
311001095728,PREK,0,12,009206,0,2021-04-09,2021-04-18
311001095728,PRIMARY,0,70,009206,0,2021-04-09,2021-04-18
311001095728,SECONDARY,0,145,009206,0,2021-04-09,2021-04-18
311001095809,PREK,0,28,004544,0,2021-04-09,2021-04-18
311001095809,PRIMARY,0,12,004544,0,2021-04-09,2021-04-18
311001095850,PREK,0,24,004552,0,2021-04-09,2021-04-18
311001095850,PRIMARY,0,200,004552,0,2021-04-09,2021-04-18
311001095850,SECONDARY,0,44,004552,0,2021-04-09,2021-04-18
311001095868,PREK,0,29,004599,0,2021-04-09,2021-04-18
311001095868,PRIMARY,0,163,004599,0,2021-04-09,2021-04-18
311001095914,PRIMARY,0,1,009111,0,2021-04-09,2021-04-18
311001095922,PREK,0,27,009232,0,2021-04-09,2021-04-18
311001095922,PRIMARY,0,16,009232,0,2021-04-09,2021-04-18
311001095981,PREK,0,74,005679,0,2021-04-09,2021-04-18
311001095981,PRIMARY,0,122,005679,0,2021-04-09,2021-04-18
311001095981,SECONDARY,0,26,005679,0,2021-04-09,2021-04-18
311001096066,PREK,0,42,004554,0,2021-04-09,2021-04-18
311001096066,PRIMARY,0,128,004554,0,2021-04-09,2021-04-18
311001096066,SECONDARY,0,46,004554,0,2021-04-09,2021-04-18
311001096074,PREK,0,2,009251,0,2021-04-09,2021-04-18
311001096074,PRIMARY,0,162,009251,0,2021-04-09,2021-04-18
311001096074,SECONDARY,0,244,009251,0,2021-04-09,2021-04-18
311001096112,PREK,0,55,004555,0,2021-04-09,2021-04-18
311001096112,PRIMARY,0,164,004555,0,2021-04-09,2021-04-18
311001096112,SECONDARY,0,64,004555,0,2021-04-09,2021-04-18
311001096171,PREK,0,47,004628,0,2021-04-09,2021-04-18
311001096171,PRIMARY,0,151,004628,0,2021-04-09,2021-04-18
311001096171,SECONDARY,0,337,004628,0,2021-04-09,2021-04-18
311001096210,PREK,0,39,005608,0,2021-04-09,2021-04-18
311001096210,PRIMARY,0,1,005608,0,2021-04-09,2021-04-18
311001096228,PREK,0,10,005670,0,2021-04-09,2021-04-18
311001096228,PRIMARY,0,110,005670,0,2021-04-09,2021-04-18
311001096228,SECONDARY,0,243,005670,0,2021-04-09,2021-04-18
311001096287,PREK,0,15,004544,0,2021-04-09,2021-04-18
311001096287,PRIMARY,0,90,004544,0,2021-04-09,2021-04-18
311001096287,SECONDARY,0,8,004544,0,2021-04-09,2021-04-18
311001096309,PREK,0,23,002524,0,2021-04-09,2021-04-18
311001096309,PRIMARY,0,39,002524,0,2021-04-09,2021-04-18
311001096309,SECONDARY,0,114,002524,0,2021-04-09,2021-04-18
311001096414,PRIMARY,0,393,004625,0,2021-04-09,2021-04-18
311001096414,SECONDARY,0,430,004625,0,2021-04-09,2021-04-18
311001096465,SECONDARY,0,157,001419,0,2021-04-09,2021-04-18
311001096481,PREK,0,33,001202,0,2021-04-09,2021-04-18
311001096481,PRIMARY,0,40,001202,0,2021-04-09,2021-04-18
311001096694,PREK,0,28,005650,0,2021-04-09,2021-04-18
311001096694,PRIMARY,0,4,005650,0,2021-04-09,2021-04-18
311001096732,PREK,0,9,001322,0,2021-04-09,2021-04-18
311001096732,PRIMARY,0,72,001322,0,2021-04-09,2021-04-18
311001096732,SECONDARY,0,75,001322,0,2021-04-09,2021-04-18
311001096783,PREK,0,1,009136,0,2021-04-09,2021-04-18
311001096783,PRIMARY,0,76,009136,0,2021-04-09,2021-04-18
311001096783,SECONDARY,0,103,009136,0,2021-04-09,2021-04-18
311001096856,PREK,0,54,005680,0,2021-04-09,2021-04-18
311001096856,PRIMARY,0,103,005680,0,2021-04-09,2021-04-18
311001096856,SECONDARY,0,2,005680,0,2021-04-09,2021-04-18
311001096899,PRIMARY,0,9,001203,0,2021-04-09,2021-04-18
311001097038,PREK,0,9,002610,0,2021-04-09,2021-04-18
311001097038,PRIMARY,0,35,002610,0,2021-04-09,2021-04-18
311001097038,SECONDARY,0,58,002610,0,2021-04-09,2021-04-18
311001097062,PREK,0,19,002503,0,2021-04-09,2021-04-18
311001097062,PRIMARY,0,38,002503,0,2021-04-09,2021-04-18
311001097062,SECONDARY,0,7,002503,0,2021-04-09,2021-04-18
311001097071,PREK,0,12,005665,0,2021-04-09,2021-04-18
311001097071,PRIMARY,0,125,005665,0,2021-04-09,2021-04-18
311001097071,SECONDARY,0,130,005665,0,2021-04-09,2021-04-18
311001097101,PREK,0,20,002528,0,2021-04-09,2021-04-18
311001097101,PRIMARY,0,84,002528,0,2021-04-09,2021-04-18
311001097101,SECONDARY,0,6,002528,0,2021-04-09,2021-04-18
311001097178,PREK,0,41,002408,0,2021-04-09,2021-04-18
311001097178,PRIMARY,0,161,002408,0,2021-04-09,2021-04-18
311001097178,SECONDARY,0,16,002408,0,2021-04-09,2021-04-18
311001097216,PREK,0,35,003203,0,2021-04-09,2021-04-18
311001097216,PRIMARY,0,65,003203,0,2021-04-09,2021-04-18
311001097216,SECONDARY,0,29,003203,0,2021-04-09,2021-04-18
311001097259,PREK,0,47,005647,0,2021-04-09,2021-04-18
311001097259,PRIMARY,0,96,005647,0,2021-04-09,2021-04-18
311001097259,SECONDARY,0,112,005647,0,2021-04-09,2021-04-18
311001097348,PREK,0,21,009253,0,2021-04-09,2021-04-18
311001097348,PRIMARY,0,119,009253,0,2021-04-09,2021-04-18
311001097348,SECONDARY,0,108,009253,0,2021-04-09,2021-04-18
311001097470,PREK,0,45,009216,0,2021-04-09,2021-04-18
311001097470,PRIMARY,0,200,009216,0,2021-04-09,2021-04-18
311001097470,SECONDARY,0,342,009216,0,2021-04-09,2021-04-18
311001097500,PREK,0,27,009251,0,2021-04-09,2021-04-18
311001097500,PREK,0,27,009251,0,2021-04-09,2021-04-18
311001097500,PRIMARY,0,204,009251,0,2021-04-09,2021-04-18
311001097500,PRIMARY,0,204,009251,0,2021-04-09,2021-04-18
311001097500,SECONDARY,0,278,009251,0,2021-04-09,2021-04-18
311001097500,SECONDARY,0,278,009251,0,2021-04-09,2021-04-18
311001097569,PREK,0,9,002606,0,2021-04-09,2021-04-18
311001097569,PRIMARY,0,52,002606,0,2021-04-09,2021-04-18
311001097569,SECONDARY,0,75,002606,0,2021-04-09,2021-04-18
311001097577,PREK,0,16,001435,0,2021-04-09,2021-04-18
311001097577,PRIMARY,0,74,001435,0,2021-04-09,2021-04-18
311001097577,SECONDARY,0,3,001435,0,2021-04-09,2021-04-18
311001097623,PREK,0,82,004546,0,2021-04-09,2021-04-18
311001097623,PRIMARY,0,184,004546,0,2021-04-09,2021-04-18
311001097623,SECONDARY,0,49,004546,0,2021-04-09,2021-04-18
311001097640,PREK,0,69,004592,0,2021-04-09,2021-04-18
311001097640,PRIMARY,0,498,004592,0,2021-04-09,2021-04-18
311001097640,SECONDARY,0,594,004592,0,2021-04-09,2021-04-18
311001097674,PREK,0,76,004593,0,2021-04-09,2021-04-18
311001097674,PRIMARY,0,300,004593,0,2021-04-09,2021-04-18
311001097674,SECONDARY,0,268,004593,0,2021-04-09,2021-04-18
311001097691,PREK,0,23,002618,0,2021-04-09,2021-04-18
311001097691,PRIMARY,0,48,002618,0,2021-04-09,2021-04-18
311001097691,SECONDARY,0,5,002618,0,2021-04-09,2021-04-18
311001097721,PREK,0,8,002576,0,2021-04-09,2021-04-18
311001097721,PRIMARY,0,8,002576,0,2021-04-09,2021-04-18
311001097844,PREK,0,62,004614,0,2021-04-09,2021-04-18
311001097844,PRIMARY,0,98,004614,0,2021-04-09,2021-04-18
311001097844,SECONDARY,0,37,004614,0,2021-04-09,2021-04-18
311001098026,PREK,0,43,009229,0,2021-04-09,2021-04-18
311001098026,PRIMARY,0,156,009229,0,2021-04-09,2021-04-18
311001098026,SECONDARY,0,308,009229,0,2021-04-09,2021-04-18
311001098051,PRIMARY,0,77,005406,0,2021-04-09,2021-04-18
311001098051,SECONDARY,0,93,005406,0,2021-04-09,2021-04-18
311001098069,PRIMARY,0,14,005510,0,2021-04-09,2021-04-18
311001098107,PRIMARY,0,7,001207,0,2021-04-09,2021-04-18
311001098140,PRIMARY,0,6,004101,0,2021-04-09,2021-04-18
311001098166,PREK,0,41,007205,0,2021-04-09,2021-04-18
311001098166,PRIMARY,0,5,007205,0,2021-04-09,2021-04-18
311001098191,PREK,0,23,001207,0,2021-04-09,2021-04-18
311001098191,PRIMARY,0,61,001207,0,2021-04-09,2021-04-18
311001098191,SECONDARY,0,1,001207,0,2021-04-09,2021-04-18
311001098239,PREK,0,6,005101,0,2021-04-09,2021-04-18
311001098239,PRIMARY,0,3,005101,0,2021-04-09,2021-04-18
311001098280,PREK,0,18,009209,0,2021-04-09,2021-04-18
311001098280,PRIMARY,0,94,009209,0,2021-04-09,2021-04-18
311001098280,SECONDARY,0,17,009209,0,2021-04-09,2021-04-18
311001098298,PREK,0,17,005401,0,2021-04-09,2021-04-18
311001098298,PRIMARY,0,36,005401,0,2021-04-09,2021-04-18
311001098336,PRIMARY,0,35,008516,0,2021-04-09,2021-04-18
311001098417,PREK,0,19,004107,0,2021-04-09,2021-04-18
311001098417,PRIMARY,0,10,004107,0,2021-04-09,2021-04-18
311001098468,PREK,0,28,005609,0,2021-04-09,2021-04-18
311001098468,PRIMARY,0,3,005609,0,2021-04-09,2021-04-18
311001098476,PREK,0,63,004531,0,2021-04-09,2021-04-18
311001098476,PRIMARY,0,17,004531,0,2021-04-09,2021-04-18
311001098506,PREK,0,12,004107,0,2021-04-09,2021-04-18
311001098506,PRIMARY,0,8,004107,0,2021-04-09,2021-04-18
311001098531,PREK,0,33,002442,0,2021-04-09,2021-04-18
311001098531,PRIMARY,0,115,002442,0,2021-04-09,2021-04-18
311001098531,SECONDARY,0,134,002442,0,2021-04-09,2021-04-18
311001098549,PREK,0,58,005606,0,2021-04-09,2021-04-18
311001098549,PRIMARY,0,20,005606,0,2021-04-09,2021-04-18
311001098689,PREK,0,7,009116,0,2021-04-09,2021-04-18
311001099022,PREK,0,28,001409,0,2021-04-09,2021-04-18
311001099022,PRIMARY,0,65,001409,0,2021-04-09,2021-04-18
311001099022,SECONDARY,0,4,001409,0,2021-04-09,2021-04-18
311001099049,PRIMARY,0,14,001405,0,2021-04-09,2021-04-18
311001099081,PREK,0,4,002548,0,2021-04-09,2021-04-18
311001099081,PRIMARY,0,14,002548,0,2021-04-09,2021-04-18
311001099103,PREK,0,14,002627,0,2021-04-09,2021-04-18
311001099103,PRIMARY,0,61,002627,0,2021-04-09,2021-04-18
311001099103,SECONDARY,0,4,002627,0,2021-04-09,2021-04-18
311001099154,PREK,0,28,002589,0,2021-04-09,2021-04-18
311001099154,PRIMARY,0,72,002589,0,2021-04-09,2021-04-18
311001099154,SECONDARY,0,5,002589,0,2021-04-09,2021-04-18
311001099162,PRIMARY,0,37,002403,0,2021-04-09,2021-04-18
311001099197,PREK,0,44,002409,0,2021-04-09,2021-04-18
311001099197,PRIMARY,0,18,002409,0,2021-04-09,2021-04-18
311001099227,PREK,0,36,002501,0,2021-04-09,2021-04-18
311001099227,PRIMARY,0,41,002501,0,2021-04-09,2021-04-18
311001099308,PRIMARY,0,9,004568,0,2021-04-09,2021-04-18
311001099308,SECONDARY,0,258,004568,0,2021-04-09,2021-04-18
311001099391,PRIMARY,0,110,006515,0,2021-04-09,2021-04-18
311001099391,SECONDARY,0,321,006515,0,2021-04-09,2021-04-18
311001099472,PREK,0,35,004555,0,2021-04-09,2021-04-18
311001099472,PRIMARY,0,121,004555,0,2021-04-09,2021-04-18
311001099472,SECONDARY,0,27,004555,0,2021-04-09,2021-04-18
311001099511,PREK,0,23,004316,0,2021-04-09,2021-04-18
311001099511,PRIMARY,0,135,004316,0,2021-04-09,2021-04-18
311001099511,SECONDARY,0,14,004316,0,2021-04-09,2021-04-18
311001099561,PRIMARY,0,20,004536,0,2021-04-09,2021-04-18
311001099561,SECONDARY,0,12,004536,0,2021-04-09,2021-04-18
311001099596,PREK,0,26,006517,0,2021-04-09,2021-04-18
311001099596,PRIMARY,0,98,006517,0,2021-04-09,2021-04-18
311001099596,SECONDARY,0,151,006517,0,2021-04-09,2021-04-18
311001099626,PREK,0,59,006506,0,2021-04-09,2021-04-18
311001099626,PRIMARY,0,176,006506,0,2021-04-09,2021-04-18
311001099626,SECONDARY,0,173,006506,0,2021-04-09,2021-04-18
311001099723,PRIMARY,0,82,006311,0,2021-04-09,2021-04-18
311001099723,SECONDARY,0,273,006311,0,2021-04-09,2021-04-18
311001099758,PREK,0,43,006401,0,2021-04-09,2021-04-18
311001099758,PRIMARY,0,136,006401,0,2021-04-09,2021-04-18
311001099766,PREK,0,22,006312,0,2021-04-09,2021-04-18
311001099766,PRIMARY,0,2,006312,0,2021-04-09,2021-04-18
311001099782,PREK,0,40,006402,0,2021-04-09,2021-04-18
311001099782,PRIMARY,0,2,006402,0,2021-04-09,2021-04-18
311001099791,PREK,0,2,006410,0,2021-04-09,2021-04-18
311001099791,PRIMARY,0,241,006410,0,2021-04-09,2021-04-18
311001099791,SECONDARY,0,22,006410,0,2021-04-09,2021-04-18
311001099839,PRIMARY,0,7,006312,0,2021-04-09,2021-04-18
311001099855,PREK,0,26,005650,0,2021-04-09,2021-04-18
311001099855,PRIMARY,0,2,005650,0,2021-04-09,2021-04-18
311001099863,PREK,0,33,005650,0,2021-04-09,2021-04-18
311001099863,PRIMARY,0,16,005650,0,2021-04-09,2021-04-18
311001099901,PREK,0,2,005507,0,2021-04-09,2021-04-18
311001099901,PRIMARY,0,76,005507,0,2021-04-09,2021-04-18
311001099901,SECONDARY,0,34,005507,0,2021-04-09,2021-04-18
311001099928,PREK,0,13,005628,0,2021-04-09,2021-04-18
311001099928,PRIMARY,0,81,005628,0,2021-04-09,2021-04-18
311001099928,SECONDARY,0,20,005628,0,2021-04-09,2021-04-18
311001099961,PREK,0,26,005406,0,2021-04-09,2021-04-18
311001099961,PRIMARY,0,12,005406,0,2021-04-09,2021-04-18
311001099987,PREK,0,46,005635,0,2021-04-09,2021-04-18
311001099987,PRIMARY,0,2,005635,0,2021-04-09,2021-04-18
311001099995,PREK,0,36,005616,0,2021-04-09,2021-04-18
311001099995,PRIMARY,0,70,005616,0,2021-04-09,2021-04-18
311001099995,SECONDARY,0,5,005616,0,2021-04-09,2021-04-18
311001100101,PRIMARY,0,14,005106,0,2021-04-09,2021-04-18
311001100110,PREK,0,22,005612,0,2021-04-09,2021-04-18
311001100110,PRIMARY,0,22,005612,0,2021-04-09,2021-04-18
311001100471,PREK,0,32,004501,0,2021-04-09,2021-04-18
311001100471,PRIMARY,0,74,004501,0,2021-04-09,2021-04-18
311001100471,SECONDARY,0,4,004501,0,2021-04-09,2021-04-18
311001100519,PRIMARY,0,11,004554,0,2021-04-09,2021-04-18
311001100551,PREK,0,55,006503,0,2021-04-09,2021-04-18
311001100551,PRIMARY,0,272,006503,0,2021-04-09,2021-04-18
311001100551,SECONDARY,0,7,006503,0,2021-04-09,2021-04-18
311001100608,PRIMARY,0,11,006312,0,2021-04-09,2021-04-18
311001100667,PREK,0,16,005601,0,2021-04-09,2021-04-18
311001100691,PRIMARY,0,14,005622,0,2021-04-09,2021-04-18
311001100730,PRIMARY,0,61,005608,0,2021-04-09,2021-04-18
311001100730,SECONDARY,0,19,005608,0,2021-04-09,2021-04-18
311001100764,PRIMARY,0,4,005506,0,2021-04-09,2021-04-18
311001100781,PREK,0,2,005680,0,2021-04-09,2021-04-18
311001100781,PRIMARY,0,101,005680,0,2021-04-09,2021-04-18
311001100781,SECONDARY,0,160,005680,0,2021-04-09,2021-04-18
311001100829,PREK,0,11,005627,0,2021-04-09,2021-04-18
311001100829,PRIMARY,0,54,005627,0,2021-04-09,2021-04-18
311001100829,SECONDARY,0,231,005627,0,2021-04-09,2021-04-18
311001100845,PREK,0,12,005665,0,2021-04-09,2021-04-18
311001100845,PRIMARY,0,90,005665,0,2021-04-09,2021-04-18
311001100845,SECONDARY,0,2,005665,0,2021-04-09,2021-04-18
311001100853,PREK,0,15,005647,0,2021-04-09,2021-04-18
311001100853,PRIMARY,0,69,005647,0,2021-04-09,2021-04-18
311001100853,SECONDARY,0,25,005647,0,2021-04-09,2021-04-18
311001100926,PREK,0,2,009113,0,2021-04-09,2021-04-18
311001100926,PREK,0,2,009113,0,2021-04-09,2021-04-18
311001100926,PRIMARY,0,154,009113,0,2021-04-09,2021-04-18
311001100926,PRIMARY,0,154,009113,0,2021-04-09,2021-04-18
311001100926,SECONDARY,0,60,009113,0,2021-04-09,2021-04-18
311001100926,SECONDARY,0,60,009113,0,2021-04-09,2021-04-18
311001100985,PREK,0,7,009136,0,2021-04-09,2021-04-18
311001100985,PRIMARY,0,84,009136,0,2021-04-09,2021-04-18
311001100985,SECONDARY,0,168,009136,0,2021-04-09,2021-04-18
311001101043,PREK,0,1,009259,0,2021-04-09,2021-04-18
311001101043,PRIMARY,0,108,009259,0,2021-04-09,2021-04-18
311001101043,SECONDARY,0,27,009259,0,2021-04-09,2021-04-18
311001101051,PREK,0,33,009207,0,2021-04-09,2021-04-18
311001101051,PRIMARY,0,1,009207,0,2021-04-09,2021-04-18
311001101108,PRIMARY,0,3,005307,0,2021-04-09,2021-04-18
311001101116,PREK,0,55,001204,0,2021-04-09,2021-04-18
311001101116,PRIMARY,0,148,001204,0,2021-04-09,2021-04-18
311001101116,SECONDARY,0,80,001204,0,2021-04-09,2021-04-18
311001101132,PREK,0,30,002301,0,2021-04-09,2021-04-18
311001101132,PRIMARY,0,17,002301,0,2021-04-09,2021-04-18
311001101167,PREK,0,19,004304,0,2021-04-09,2021-04-18
311001101175,PRIMARY,0,18,004403,0,2021-04-09,2021-04-18
311001101264,PREK,0,9,002539,0,2021-04-09,2021-04-18
311001101264,PRIMARY,0,85,002539,0,2021-04-09,2021-04-18
311001101264,SECONDARY,0,5,002539,0,2021-04-09,2021-04-18
311001101345,PREK,0,10,005675,0,2021-04-09,2021-04-18
311001101345,PRIMARY,0,71,005675,0,2021-04-09,2021-04-18
311001101345,SECONDARY,0,5,005675,0,2021-04-09,2021-04-18
311001101353,PREK,0,19,005637,0,2021-04-09,2021-04-18
311001101353,PRIMARY,0,81,005637,0,2021-04-09,2021-04-18
311001101353,SECONDARY,0,26,005637,0,2021-04-09,2021-04-18
311001101396,SECONDARY,0,199,005606,0,2021-04-09,2021-04-18
311001101426,PREK,0,23,005510,0,2021-04-09,2021-04-18
311001101426,PRIMARY,0,17,005510,0,2021-04-09,2021-04-18
311001101434,PREK,0,30,005608,0,2021-04-09,2021-04-18
311001101434,PRIMARY,0,3,005608,0,2021-04-09,2021-04-18
311001101451,PRIMARY,0,121,005680,0,2021-04-09,2021-04-18
311001101451,SECONDARY,0,371,005680,0,2021-04-09,2021-04-18
311001101477,PREK,0,23,005616,0,2021-04-09,2021-04-18
311001101477,PRIMARY,0,68,005616,0,2021-04-09,2021-04-18
311001101477,SECONDARY,0,44,005616,0,2021-04-09,2021-04-18
311001101507,PREK,0,35,009236,0,2021-04-09,2021-04-18
311001101507,PRIMARY,0,84,009236,0,2021-04-09,2021-04-18
311001101507,SECONDARY,0,27,009236,0,2021-04-09,2021-04-18
311001101515,PRIMARY,0,9,009104,0,2021-04-09,2021-04-18
311001101531,PREK,0,21,009132,0,2021-04-09,2021-04-18
311001101531,PRIMARY,0,88,009132,0,2021-04-09,2021-04-18
311001101531,SECONDARY,0,401,009132,0,2021-04-09,2021-04-18
311001101574,PREK,0,27,009206,0,2021-04-09,2021-04-18
311001101574,PRIMARY,0,116,009206,0,2021-04-09,2021-04-18
311001101574,SECONDARY,0,400,009206,0,2021-04-09,2021-04-18
311001101591,PREK,0,29,008518,0,2021-04-09,2021-04-18
311001101639,PREK,0,5,001329,0,2021-04-09,2021-04-18
311001101639,PRIMARY,0,65,001329,0,2021-04-09,2021-04-18
311001101647,PREK,0,39,002450,0,2021-04-09,2021-04-18
311001101647,PRIMARY,0,2,002450,0,2021-04-09,2021-04-18
311001101671,PREK,0,3,009207,0,2021-04-09,2021-04-18
311001101671,PRIMARY,0,80,009207,0,2021-04-09,2021-04-18
311001101671,SECONDARY,0,50,009207,0,2021-04-09,2021-04-18
311001101680,PREK,0,5,006209,0,2021-04-09,2021-04-18
311001101701,PREK,0,18,005101,0,2021-04-09,2021-04-18
311001101701,PRIMARY,0,5,005101,0,2021-04-09,2021-04-18
311001101761,PREK,0,63,004205,0,2021-04-09,2021-04-18
311001101761,PRIMARY,0,17,004205,0,2021-04-09,2021-04-18
311001101809,PRIMARY,0,11,002401,0,2021-04-09,2021-04-18
311001101825,PREK,0,52,002402,0,2021-04-09,2021-04-18
311001101825,PRIMARY,0,215,002402,0,2021-04-09,2021-04-18
311001101825,SECONDARY,0,21,002402,0,2021-04-09,2021-04-18
311001101833,PREK,0,83,002501,0,2021-04-09,2021-04-18
311001101833,PRIMARY,0,34,002501,0,2021-04-09,2021-04-18
311001101876,PREK,0,13,005660,0,2021-04-09,2021-04-18
311001101876,PRIMARY,0,61,005660,0,2021-04-09,2021-04-18
311001101876,SECONDARY,0,9,005660,0,2021-04-09,2021-04-18
311001101884,PREK,0,11,001415,0,2021-04-09,2021-04-18
311001101884,PRIMARY,0,124,001415,0,2021-04-09,2021-04-18
311001101884,SECONDARY,0,13,001415,0,2021-04-09,2021-04-18
311001101892,PREK,0,56,004621,0,2021-04-09,2021-04-18
311001101892,PRIMARY,0,143,004621,0,2021-04-09,2021-04-18
311001101892,SECONDARY,0,20,004621,0,2021-04-09,2021-04-18
311001102031,PREK,0,16,002501,0,2021-04-09,2021-04-18
311001102031,PRIMARY,0,2,002501,0,2021-04-09,2021-04-18
311001102236,PRIMARY,0,4,009209,0,2021-04-09,2021-04-18
311001102252,PREK,0,26,009228,0,2021-04-09,2021-04-18
311001102252,PRIMARY,0,86,009228,0,2021-04-09,2021-04-18
311001102252,SECONDARY,0,4,009228,0,2021-04-09,2021-04-18
311001102317,PREK,0,68,004524,0,2021-04-09,2021-04-18
311001102317,PRIMARY,0,226,004524,0,2021-04-09,2021-04-18
311001102317,SECONDARY,0,95,004524,0,2021-04-09,2021-04-18
311001102333,PREK,0,5,001414,0,2021-04-09,2021-04-18
311001102333,PRIMARY,0,65,001414,0,2021-04-09,2021-04-18
311001102333,SECONDARY,0,99,001414,0,2021-04-09,2021-04-18
311001102350,PREK,0,6,006418,0,2021-04-09,2021-04-18
311001102350,PRIMARY,0,164,006418,0,2021-04-09,2021-04-18
311001102350,SECONDARY,0,319,006418,0,2021-04-09,2021-04-18
311001102368,PRIMARY,0,73,009242,0,2021-04-09,2021-04-18
311001102368,SECONDARY,0,151,009242,0,2021-04-09,2021-04-18
311001102384,PREK,0,12,009136,0,2021-04-09,2021-04-18
311001102384,PRIMARY,0,64,009136,0,2021-04-09,2021-04-18
311001102384,SECONDARY,0,173,009136,0,2021-04-09,2021-04-18
311001102406,PREK,0,19,001313,0,2021-04-09,2021-04-18
311001102406,PRIMARY,0,73,001313,0,2021-04-09,2021-04-18
311001102406,SECONDARY,0,17,001313,0,2021-04-09,2021-04-18
311001102431,PREK,0,73,004555,0,2021-04-09,2021-04-18
311001102431,PRIMARY,0,4,004555,0,2021-04-09,2021-04-18
311001102465,PREK,0,17,009210,0,2021-04-09,2021-04-18
311001102465,PRIMARY,0,9,009210,0,2021-04-09,2021-04-18
311001102538,PREK,0,30,009102,0,2021-04-09,2021-04-18
311001102538,PRIMARY,0,73,009102,0,2021-04-09,2021-04-18
311001102538,SECONDARY,0,33,009102,0,2021-04-09,2021-04-18
311001102597,PREK,0,37,004308,0,2021-04-09,2021-04-18
311001102597,PRIMARY,0,8,004308,0,2021-04-09,2021-04-18
311001102627,PREK,0,24,004309,0,2021-04-09,2021-04-18
311001102627,PRIMARY,0,4,004309,0,2021-04-09,2021-04-18
311001102635,PRIMARY,0,52,004204,0,2021-04-09,2021-04-18
311001102643,PREK,0,35,004412,0,2021-04-09,2021-04-18
311001102643,PRIMARY,0,5,004412,0,2021-04-09,2021-04-18
311001102708,PREK,0,3,005649,0,2021-04-09,2021-04-18
311001102708,PRIMARY,0,123,005649,0,2021-04-09,2021-04-18
311001102708,SECONDARY,0,36,005649,0,2021-04-09,2021-04-18
311001102716,PREK,0,174,006506,0,2021-04-09,2021-04-18
311001102716,PRIMARY,0,250,006506,0,2021-04-09,2021-04-18
311001102716,SECONDARY,0,219,006506,0,2021-04-09,2021-04-18
311001102813,PREK,0,16,001421,0,2021-04-09,2021-04-18
311001102813,PRIMARY,0,3,001421,0,2021-04-09,2021-04-18
311001102856,PREK,0,16,004517,0,2021-04-09,2021-04-18
311001102856,PRIMARY,0,12,004517,0,2021-04-09,2021-04-18
311001102899,PREK,0,18,006209,0,2021-04-09,2021-04-18
311001102899,PRIMARY,0,121,006209,0,2021-04-09,2021-04-18
311001102899,SECONDARY,0,6,006209,0,2021-04-09,2021-04-18
311001102937,PREK,0,26,009258,0,2021-04-09,2021-04-18
311001102937,PRIMARY,0,88,009258,0,2021-04-09,2021-04-18
311001102937,SECONDARY,0,6,009258,0,2021-04-09,2021-04-18
311001102961,PRIMARY,0,4,004310,0,2021-04-09,2021-04-18
311001102988,PREK,0,26,002304,0,2021-04-09,2021-04-18
311001102988,PRIMARY,0,19,002304,0,2021-04-09,2021-04-18
311001102996,PRIMARY,0,111,009252,0,2021-04-09,2021-04-18
311001102996,SECONDARY,0,4,009252,0,2021-04-09,2021-04-18
311001103062,SECONDARY,0,129,008515,0,2021-04-09,2021-04-18
311001104026,PREK,0,5,008505,0,2021-04-09,2021-04-18
311001104026,PRIMARY,0,35,008505,0,2021-04-09,2021-04-18
311001104077,PREK,0,134,008513,0,2021-04-09,2021-04-18
311001104077,PRIMARY,0,15,008513,0,2021-04-09,2021-04-18
311001104441,PREK,0,75,008505,0,2021-04-09,2021-04-18
311001104441,PRIMARY,0,131,008505,0,2021-04-09,2021-04-18
311001104441,SECONDARY,0,131,008505,0,2021-04-09,2021-04-18
311001104514,SECONDARY,0,175,002103,0,2021-04-09,2021-04-18
311001104697,PRIMARY,0,9,001405,0,2021-04-09,2021-04-18
311001104719,SECONDARY,0,58,001205,0,2021-04-09,2021-04-18
311001104751,PREK,0,24,002548,0,2021-04-09,2021-04-18
311001104751,PRIMARY,0,26,002548,0,2021-04-09,2021-04-18
311001104760,SECONDARY,0,173,002404,0,2021-04-09,2021-04-18
311001104778,SECONDARY,0,181,002404,0,2021-04-09,2021-04-18
311001104786,SECONDARY,0,103,002404,0,2021-04-09,2021-04-18
311001104832,PREK,0,74,004628,0,2021-04-09,2021-04-18
311001104832,PRIMARY,0,271,004628,0,2021-04-09,2021-04-18
311001104832,SECONDARY,0,217,004628,0,2021-04-09,2021-04-18
311001104867,SECONDARY,0,59,004508,0,2021-04-09,2021-04-18
311001104905,SECONDARY,0,78,004535,0,2021-04-09,2021-04-18
311001104913,SECONDARY,0,253,002103,0,2021-04-09,2021-04-18
311001104981,PREK,0,42,006319,0,2021-04-09,2021-04-18
311001104981,PRIMARY,0,12,006319,0,2021-04-09,2021-04-18
311001105006,PRIMARY,0,14,006312,0,2021-04-09,2021-04-18
311001105006,SECONDARY,0,10,006312,0,2021-04-09,2021-04-18
311001105057,SECONDARY,0,190,006410,0,2021-04-09,2021-04-18
311001105081,PRIMARY,0,19,006311,0,2021-04-09,2021-04-18
311001105138,PREK,0,22,005643,0,2021-04-09,2021-04-18
311001105138,PRIMARY,0,7,005643,0,2021-04-09,2021-04-18
311001105146,PREK,0,18,005648,0,2021-04-09,2021-04-18
